Sample,Species,exp_16s,cov1_cm,cov2_tp
smp_8,Pyramidobacter_piscolens,0,M,2
smp_8,Rikenella_microfusus,0,M,2
smp_8,Rikenella_sp.,0,M,2
smp_8,Robinsoniella_peoriensis,0,M,2
smp_8,Roseburia_intestinalis,0,M,2
smp_8,Ruminococcaceae_bacterium,0,M,2
smp_8,Ruminococcus_bicirculans,0,M,2
smp_8,Ruminococcus_champanellensis,0,M,2
smp_8,Ruminococcus_lactaris,0,M,2
smp_8,Ruminococcus_sp.,0,M,2
smp_8,Sanguibacteroides_justesenii,0,M,2
smp_8,Scapharca_broughtonii,0,M,2
smp_8,Scardovia_wiggsiae,0,M,2
smp_8,Sellimonas_intestinalis,0,M,2
smp_8,Sneathia_amnii,0,M,2
smp_8,Spirochaeta_perfilievii,0,M,2
smp_8,Spirochaeta_psychrophila,0,M,2
smp_8,Streptococcus_agalactiae,0,M,2
smp_8,Streptococcus_mutans,0,M,2
smp_8,Streptococcus_salivarius,0,M,2
smp_8,Streptococcus_sobrinus,0,M,2
smp_8,Strombidium_paracapitatum,0,M,2
smp_8,Succinatimonas_hippei,0,M,2
smp_8,Sutterella_sp.,2.476,M,2
smp_8,Sutterella_wadsworthensis,0,M,2
smp_8,Tannerella_forsythia,0,M,2
smp_8,Tausonia_sp.,0,M,2
smp_8,Veillonella_magna,0,M,2
smp_8,Weissella_diestrammenae,0,M,2
smp_8,[Clostridium]_aldenense,0,M,2
smp_8,[Clostridium]_colinum,0,M,2
smp_8,[Clostridium]_glycyrrhizinilyticum,0,M,2
smp_8,[Clostridium]_hylemonae,0,M,2
smp_8,[Clostridium]_leptum,0,M,2
smp_8,[Clostridium]_scindens,0,M,2
smp_8,[Clostridium]_spiroforme,0,M,2
smp_9,Absiella_argi,0,M,1
smp_9,Absiella_dolichum,0,M,1
smp_9,Acinetobacter_sp.,0,M,1
smp_9,Acinetobacter_ursingii,0,M,1
smp_9,Actinomyces_graevenitzii,0,M,1
smp_9,Actinotignum_schaalii,0,M,1
smp_9,Akkermansia_muciniphila,0,M,1
smp_9,Alistipes_finegoldii,0,M,1
smp_9,Alistipes_indistinctus,0,M,1
smp_9,Alistipes_inops,0,M,1
smp_9,Alistipes_obesi,0,M,1
smp_9,Alistipes_sp.,0,M,1
smp_9,Anaerococcus_hydrogenalis,0,M,1
smp_9,Anaerococcus_vaginalis,0,M,1
smp_9,Anaerofustis_stercorihominis,0,M,1
smp_9,Anaeroglobus_geminatus,0,M,1
smp_9,Anaerostipes_caccae,0,M,1
smp_9,Anaerostipes_rhamnosivorans,0,M,1
smp_9,Anaerotruncus_sp.,0,M,1
smp_9,Atopobium_vaginae,0,M,1
smp_9,bacterium_YE57,0,M,1
smp_9,Bacteroidaceae_bacterium,0,M,1
smp_9,Bacteroides_barnesiae,0,M,1
smp_9,Bacteroides_caecigallinarum,0,M,1
smp_9,Bacteroides_clarus,0,M,1
smp_9,Bacteroides_coprocola,0,M,1
smp_9,Bacteroides_coprophilus,0,M,1
smp_9,Bacteroides_eggerthii,0,M,1
smp_9,Bacteroides_finegoldii,0,M,1
smp_9,Bacteroides_massiliensis,5.07,M,1
smp_9,Bacteroides_sartorii,0,M,1
smp_9,Bacteroides_sp.,0,M,1
smp_9,Bacteroides_stercoris,0,M,1
smp_9,Bacteroides_vulgatus,0,M,1
smp_9,Barnesiella_viscericola,0,M,1
smp_9,Bifidobacterium_animalis,0,M,1
smp_9,Bifidobacterium_bifidum,0,M,1
smp_9,Bifidobacterium_pullorum,0,M,1
smp_9,Blautia_caecimuris,0,M,1
smp_9,Blautia_faecis,0,M,1
smp_9,Blautia_hydrogenotrophica,0,M,1
smp_9,Blautia_sp.,0,M,1
smp_9,Blautia_stercoris,0,M,1
smp_9,Brachyspira_aalborgi,0,M,1
smp_9,Burkholderia_sp.,0,M,1
smp_9,Butyricicoccus_pullicaecorum,0,M,1
smp_9,Butyrivibrio_crossotus,0,M,1
smp_9,Campylobacter_concisus,0,M,1
smp_9,Campylobacter_gracilis,0,M,1
smp_9,Campylobacter_hominis,0,M,1
smp_9,Campylobacter_ureolyticus,0,M,1
smp_9,Candidatus_Babela,0,M,1
smp_9,Candidatus_Fonsibacter,0,M,1
smp_9,Candidatus_Nanopelagicus,0,M,1
smp_9,Candidatus_Stoquefichus,0,M,1
smp_9,Catenibacillus_scindens,0,M,1
smp_9,Christensenella_minuta,0,M,1
smp_9,Chryseobacterium_chaponense,0,M,1
smp_9,Cladosporium_iridis,0,M,1
smp_9,Cloacibacillus_evryensis,0,M,1
smp_9,Clostridiaceae_bacterium,0,M,1
smp_9,Clostridiales_bacterium,0,M,1
smp_9,Clostridium_butyricum,0,M,1
smp_9,Clostridium_paraputrificum,0,M,1
smp_9,Clostridium_perfringens,0,M,1
smp_9,Clostridium_tertium,0,M,1
smp_9,Colletotrichum_nicotianae,0,M,1
smp_9,Collinsella_sp.,0,M,1
smp_9,Collinsella_stercoris,0,M,1
smp_9,Collinsella_tanakaei,0,M,1
smp_9,Coprobacter_secundus,0,M,1
smp_9,Coprococcus_eutactus,0,M,1
smp_9,Corynebacterium_argentoratense,0,M,1
smp_9,Corynebacterium_aurimucosum,0,M,1
smp_9,Corynebacterium_durum,0,M,1
smp_9,Daucus_carota,0,M,1
smp_9,Desulfovibrio_ferrireducens,0,M,1
smp_9,Desulfovibrio_piger,0,M,1
smp_9,Desulfovibrio_sp.,0,M,1
smp_9,Dielma_sp.,0,M,1
smp_9,Eggerthella_sinensis,0,M,1
smp_9,Empedobacter_brevis,0,M,1
smp_9,Eubacteriaceae_bacterium,0,M,1
smp_9,Eubacterium_limosum,0,M,1
smp_9,Eubacterium_ramulus,0,M,1
smp_9,Eubacterium_saphenum,0,M,1
smp_9,Eubacterium_sp.,0,M,1
smp_9,Extibacter_muris,0,M,1
smp_9,Ezakiella_peruensis,0,M,1
smp_9,Faecalicatena_fissicatena,0,M,1
smp_9,Faecalicoccus_pleomorphus,0,M,1
smp_9,Faecalitalea_cylindroides,0,M,1
smp_9,Filimonas_sp.,0,M,1
smp_9,Flavonifractor_plautii,0,M,1
smp_9,Fusobacterium_mortiferum,0,M,1
smp_9,Fusobacterium_necrophorum,0,M,1
smp_9,Gabonibacter_massiliensis,0,M,1
smp_9,Gluconobacter_cerinus,0,M,1
smp_9,Gordonibacter_pamelaeae,0,M,1
smp_9,Gymnodinium_aureolum,0,M,1
smp_9,Haemophilus_parahaemolyticus,0,M,1
smp_9,Haemophilus_sputorum,0,M,1
smp_9,Holdemania_filiformis,0,M,1
smp_9,Ihubacter_massiliensis,0,M,1
smp_9,Ileibacterium_valens,0,M,1
smp_9,Intestinimonas_butyriciproducens,0,M,1
smp_9,Intestinimonas_sp.,0,M,1
smp_9,Joostella_marina,0,M,1
smp_9,Lachnoclostridium_phocaeense,0,M,1
smp_9,Lachnospiraceae_bacterium,3.834,M,1
smp_9,Lactobacillus_delbrueckii,0,M,1
smp_9,Lactobacillus_mucosae,0,M,1
smp_9,Lactobacillus_vaginalis,0,M,1
smp_9,Leptotrichia_sp.,0,M,1
smp_9,Massiliomicrobiota_timonensis,0,M,1
smp_9,Megasphaera_micronuciformis,0,M,1
smp_9,Micromonas_commoda,0,M,1
smp_9,Mobiluncus_curtisii,0,M,1
smp_9,Monocercomonoides_sp.,0,M,1
smp_9,Mordavella_sp.,0,M,1
smp_9,Murdochiella_asaccharolytica,0,M,1
smp_9,Murdochiella_vaginalis,0,M,1
smp_9,Myrothecium_gramineum,0,M,1
smp_9,Myrothecium_sp.,0,M,1
smp_9,Negativicoccus_succinicivorans,0,M,1
smp_9,Nephroselmis_pyriformis,0,M,1
smp_9,Odoribacter_laneus,0,M,1
smp_9,Odoribacter_splanchnicus,3.486,M,1
smp_9,Oryza_sativa,0,M,1
smp_9,Oxalobacter_formigenes,0,M,1
smp_9,Parabacteroides_goldsteinii,2.906,M,1
smp_9,Parabacteroides_johnsonii,0,M,1
smp_9,Parabacteroides_merdae,0,M,1
smp_9,Paraphaeosphaeria_neglecta,0,M,1
smp_9,Paraprevotella_xylaniphila,0,M,1
smp_9,Parasutterella_excrementihominis,0,M,1
smp_9,Peptococcus_niger,0,M,1
smp_9,Peptoniphilus_coxii,0,M,1
smp_9,Peptoniphilus_lacrimalis,0,M,1
smp_9,Peptoniphilus_timonensis,0,M,1
smp_9,Peptoniphilus_urinimassiliensis,0,M,1
smp_9,Peptostreptococcus_anaerobius,0,M,1
smp_9,Phalacroma_mitra,0,M,1
smp_9,Polycyclovorans_algicola,0,M,1
smp_9,Porphyromonas_asaccharolytica,0,M,1
smp_9,Porphyromonas_bennonis,0,M,1
smp_9,Porphyromonas_gingivalis,0,M,1
smp_9,Porphyromonas_somerae,0,M,1
smp_9,Prevotella_bergensis,0,M,1
smp_9,Prevotella_bivia,0,M,1
smp_9,Prevotella_buccae,0,M,1
smp_9,Prevotella_buccalis,0,M,1
smp_9,Prevotella_colorans,0,M,1
smp_9,Prevotella_copri,0,M,1
smp_9,Prevotella_denticola,0,M,1
smp_9,Prevotella_disiens,0,M,1
smp_9,Prevotella_histicola,0,M,1
smp_9,Prevotella_melaninogenica,0,M,1
smp_9,Prevotella_oralis,0,M,1
smp_9,Prevotella_shahii,0,M,1
smp_9,Prevotella_stercorea,0,M,1
smp_9,Prevotella_timonensis,0,M,1
smp_9,Prevotellaceae_bacterium,0,M,1
smp_9,Pseudaeromonas_sharmana,0,M,1
smp_9,Pyramidobacter_piscolens,0,M,1
smp_9,Rikenella_microfusus,0,M,1
smp_9,Rikenella_sp.,0,M,1
smp_9,Robinsoniella_peoriensis,0,M,1
smp_9,Roseburia_intestinalis,0,M,1
smp_9,Ruminococcaceae_bacterium,0,M,1
smp_9,Ruminococcus_bicirculans,4.13,M,1
smp_9,Ruminococcus_champanellensis,0,M,1
smp_9,Ruminococcus_lactaris,0,M,1
smp_9,Ruminococcus_sp.,0,M,1
smp_9,Sanguibacteroides_justesenii,0,M,1
smp_9,Scapharca_broughtonii,0,M,1
smp_9,Scardovia_wiggsiae,0,M,1
smp_9,Sellimonas_intestinalis,0,M,1
smp_9,Sneathia_amnii,0,M,1
smp_9,Spirochaeta_perfilievii,0,M,1
smp_9,Spirochaeta_psychrophila,0,M,1
smp_9,Streptococcus_agalactiae,0,M,1
smp_9,Streptococcus_mutans,0,M,1
smp_9,Streptococcus_salivarius,0,M,1
smp_9,Streptococcus_sobrinus,0,M,1
smp_9,Strombidium_paracapitatum,0,M,1
smp_9,Succinatimonas_hippei,0,M,1
smp_9,Sutterella_sp.,0,M,1
smp_9,Sutterella_wadsworthensis,0,M,1
smp_9,Tannerella_forsythia,0,M,1
smp_9,Tausonia_sp.,0,M,1
smp_9,Veillonella_magna,0,M,1
smp_9,Weissella_diestrammenae,0,M,1
smp_9,[Clostridium]_aldenense,0,M,1
smp_9,[Clostridium]_colinum,0,M,1
smp_9,[Clostridium]_glycyrrhizinilyticum,0,M,1
smp_9,[Clostridium]_hylemonae,0,M,1
smp_9,[Clostridium]_leptum,0,M,1
smp_9,[Clostridium]_scindens,0,M,1
smp_9,[Clostridium]_spiroforme,0,M,1
